source,url,title,fetched_at,brand,mpn,attrs,condition,is_kit,kit_module_count,unit_price_usd,kit_price_usd,quantity_available,seller_name,seller_rating_pct,seller_feedback_count,ship_from_country,qvl_status,flags,total_for_target_usd
ebay_search,https://www.ebay.com/itm/327114246760?_skw=Bose+Noise+Cancelling+Headphones+700&hash=item4c29874a68:g:EqMAAeSwaENp5m5l,Bose Noise Cancelling Headphones 700 (Black),2026-05-03T17:38:23.956890+00:00,Bose,,{},new,0,1,224.09,,,department75,99.9,113575,US,unknown,"[""unknown_quantity""]",
ebay_search,https://www.ebay.com/itm/267653086110?_skw=Bose+Noise+Cancelling+Headphones+700&hash=item3e515dfb9e:g:QnMAAeSw-Bhp8LTI&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGbqt5wVt16PiLNy7l5HdQe35DaXjKk2QL69st1bLlqboFC3adpvywKrcTGh0GDzFOoGL%2By4zXK8BygDfSgg80lMmBCSCPwF%2FrMumhtCW0v7%2B%2Fyt8zEmsqq4Et9vIgN2qAwf4p%2BGrwIbbG%2FzrOofVJEYNA0IvWXnqJCN5Z2JsCHyWEvc04UxAJB8J9t4TaxiWkq8XzZftWnO819SoCa1dr4ZKfbg3Uw%2FPYg%2Fl0yOiOvvmECpdcVyHevPQZCmNYq%2FsUw8RwNnHu7R8b2pxjw9sDS2RgRFEnAo%2FSHIXEkyGJS0O5D2BrJru2lyawl00IizQP8%3D,Bose Noise Cancelling Headphones 700 UC - Wireless Bluetooth Over-Ear - NEW,2026-05-03T17:38:23.956947+00:00,Bose,,{},new,0,1,325.0,,,brayden0216,100.0,45,US,unknown,"[""low_seller_feedback"", ""similar_bose_model"", ""unknown_quantity""]",
ebay_search,https://www.ebay.com/itm/358483000012?_skw=Bose+Noise+Cancelling+Headphones+700&hash=item5377407acc:g:yNUAAeSwntxp66rb&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGZvrwkqbQNYuZGvCdFUZcMJ7kRsFk3AKm5CLSAgGiFB5lFg30AZo%2BjH4pstJFvH82s0R%2BCekBnTfFvtL1jDsPOV6TCr685G6Mtq1fM3FcD7S6xdADbuYxVJttAqR%2Be6VsN9TBwBH1wTzCH5NVIWV8eWrghOvVWMU0nBsdL3lhasxee8Cm12LHsp4tebrpcmEUnNreGpRBmFBrJfu67mcj0VL3tiDKNUT0g7cDpcJ3LY6CcX8iDpsq4ui3Sf3NuQbDkiXtzYxdV0Uc2ifPir31JnnewxEfXtatrIWO%2FeWgHKIcFYdpQk%2FVbNgLAfSwnxN%2Fc%3D,Bose NC700 Noise Cancelling Over-Ear Headphones Bluetooth Wireless Headset,2026-05-03T17:38:23.956961+00:00,Bose,,{},used,0,1,119.0,,,gytusa,99.9,7559,US,unknown,"[""unknown_quantity""]",
ebay_search,https://www.ebay.com/itm/147291898090?_skw=Bose+Noise+Cancelling+Headphones+700&hash=item224b4800ea:g:JvoAAeSwUg1p94CS,Bose 700 Noise Cancelling Headphones - Black,2026-05-03T17:38:23.956973+00:00,Bose,,{},used,0,1,95.0,,,yunpe_40,99.4,640,US,unknown,"[""unknown_quantity""]",
ebay_search,https://www.ebay.com/itm/406901543711?_skw=Bose+Noise+Cancelling+Headphones+700&hash=item5ebd38d31f:g:8QAAAeSwe5lp9259,Bose 700 Noise Cancelling Headphones - Black,2026-05-03T17:38:23.956984+00:00,Bose,,{},used,0,1,85.0,,,rycam-75,100.0,116,US,unknown,"[""unknown_quantity""]",
ebay_search,https://www.ebay.com/itm/157865861247?_skw=Bose+Noise+Cancelling+Headphones+700&hash=item24c189e07f:g:YsMAAeSwTFBp8Ax5,Bose Noise Cancelling Headphones 700 Wireless Bluetooth Luxe Silver,2026-05-03T17:38:23.957020+00:00,Bose,,{},used,0,1,69.99,,,joker842013,100.0,544,US,unknown,"[""unknown_quantity""]",
ebay_search,https://www.ebay.com/itm/157876081606?_skw=Bose+Noise+Cancelling+Headphones+700&hash=item24c225d3c6:g:uNIAAeSwEPFp9NT9,Bose Noise Cancelling Headphones 700 Silver/White-BRAND NEW / Sealed,2026-05-03T17:38:23.957033+00:00,Bose,,{},new,0,1,229.99,,,clspawnstarslaf,99.2,7756,US,unknown,"[""unknown_quantity""]",
ebay_search,https://www.ebay.com/itm/188320546227?_skw=Bose+Noise+Cancelling+Headphones+700&hash=item2bd8c77db3:g:j0oAAeSwQMdp7tBL,Bose 700 Noise Cancelling Headphones - Black,2026-05-03T17:38:23.957043+00:00,Bose,,{},used,0,1,160.0,,,fabio52,100.0,18,US,unknown,"[""low_seller_feedback"", ""unknown_quantity""]",
ebay_search,https://www.ebay.com/itm/157833312566?_skw=Bose+Noise+Cancelling+Headphones+700&hash=item24bf993936:g:suIAAeSwR2lpXrte,Bose Noise Cancelling NC700 Wireless Bluetooth Headphones  - Silver,2026-05-03T17:38:23.957055+00:00,Bose,,{},used,0,1,79.99,,,milehighmobilellc,100.0,7505,US,unknown,"[""unknown_quantity""]",
ebay_search,https://www.ebay.com/itm/366370438844?_skw=Bose+Noise+Cancelling+Headphones+700&hash=item554d613ebc:g:FE0AAeSwjCJp67ub,Bose Noise Cancelling Headphones 700 Bluetooth Black good condition,2026-05-03T17:38:23.957067+00:00,Bose,,{},used,0,1,69.99,,,jask8024,100.0,43,US,unknown,"[""low_seller_feedback"", ""unknown_quantity""]",
ebay_search,https://www.ebay.com/itm/257488125929?_skw=Bose+Noise+Cancelling+Headphones+700&hash=item3bf37cffe9:g:qWkAAeSwkxVp9o4x,"BOSE NC 700 Wireless Bluetooth Noise Cancelling Headphones, Black",2026-05-03T17:38:23.957079+00:00,Bose,,{},used,0,1,76.0,,,qingka99,100.0,998,US,unknown,"[""unknown_quantity""]",
ebay_search,https://www.ebay.com/itm/157880469593?_skw=Bose+Noise+Cancelling+Headphones+700&hash=item24c268c859:g:boAAAeSwZqJp9vM4&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGawbN%2FhnyM0GyhcdzcK9xKKD0fTFHvP1whzjfPyrKMaFv%2Fd9CAhCE0Af7ELS62jYap3HAhFJvxPGRlpKC--prfr8nx3jrlAoxp4t%2F3iv8EOcOlLAXmYdRSiM9RHysGN78cvZ4ZxFsl4G1PP736EZP8SvqWmpp--F8q1oSUMVxAkAlQBPff2c8pdUKEGL8gxNEIJE4Ybdq7DqkdqrXw2%2FUAWhSo6pGYRlpvf4%2FdAgTJaWvE5S7nDYxkIxRbVaQiA26HUvuIUr774RB0i0YRtMsbH36iPHJlD47X4hM40HBtudKw0HnZng9LwrLRqjFAQxo0%3D,BOSE 700 Wireless Noise Cancelling Headphones - For Parts or Repair Read!!,2026-05-03T17:38:23.957092+00:00,Bose,,{},used,0,1,32.89,,,stoutt284,99.9,2278,US,unknown,"[""suspicious_listing"", ""unknown_quantity""]",
ebay_search,https://www.ebay.com/itm/167297936969?_skw=Bose+Noise+Cancelling+Headphones+700&hash=item26f3bbee49:g:4D4AAeSwscxnpJme&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGZIqBH0QK5zRl54NKuB%2FL%2FWsKjq0JfW%2F9Uard5CA2HD2Rj7T5%2FdjGWlFDmfPLxozSUL1BLV2SVyft7Ahcf13pa%2FY6ORt5JKGtFZwGjWiDo3TIjirIRW63dwjhezON%2FJNySzlTcZOMKDIdBMCB4h%2F0io3bzsX%2FjTbD6orID64WoeAJYrkK5hA7tXPStGa5BinEItACMyvGMlsryZo950XYN5csKBL3Q8NC6pn4BKhQ9KWEFXikdLajDPZWTSGBeDKls5L%2BkJcy%2B6M9FX9Rei3hHMUa0YYDSsSu7s%2FlWsYFmdCv0e9DiLe5%2F351ggtkll5Bw%3D,Bose 700 Noise Cancelling Headphones - Black (Read),2026-05-03T17:38:23.957103+00:00,Bose,,{},used,0,1,65.0,,,alamarketing13,100.0,347,US,unknown,"[""unknown_quantity""]",
ebay_search,https://www.ebay.com/itm/358425582887?_skw=Bose+Noise+Cancelling+Headphones+700&hash=item5373d45d27:g:f2EAAeSwgt5p1Q2w&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGaCTkphRRCFthAH%2F53WKiYT7leJwuT7lSVgw906fFxT6yIztCpQErvD1suXs1UmT0homY%2F9eEHF0T2GOSIwMfnd2q2HAhspGxCbsyOtJGI4eBIbMer1XXJ05RjshAJS9YK3GM8Fnn846tXSha4tw7Y9Sj8NiMZ0wp0JslH4iivcCO7soVb7mTgf%2FBAtyy19Pw%2B2Tv%2FtbKlqV%2F7dRdqo9Ma%2FSwr65yHzFiQ8q88748kkMJHufdb8e7liPxkRGTZmhzc55vWP5%2Bd79R%2BVTI5eBemh4hVrhHesXX9Yoiup6IXp4XGX6wuY20Y7ajgSFk24W3A%3D,BOSE headphones NC700 Silver FAST FREE SHIPPING c,2026-05-03T17:38:23.957113+00:00,Bose,,{},used,0,1,52.48,,,globalproductsonline,99.9,1867,US,unknown,"[""unknown_quantity""]",
ebay_search,https://www.ebay.com/itm/377087749851?_skw=Bose+Noise+Cancelling+Headphones+700&hash=item57cc2e6edb:g:R8QAAeSwAEVp0TtV,BOSE 700 Wireless Noise Cancelling Over-the-Ear Headphones- Silver (USED ),2026-05-03T17:38:23.957127+00:00,Bose,,{},used,0,1,69.0,,,kesim_6086,97.4,740,US,unknown,"[""low_seller_feedback"", ""unknown_quantity""]",
ebay_search,https://www.ebay.com/itm/277948861189?_skw=Bose+Noise+Cancelling+Headphones+700&hash=item40b70b0b05:g:yzsAAeSwph5p9Y0T,Bose NC700 700 Noise Cancelling Over-Ear Headphones With Case,2026-05-03T17:38:23.957139+00:00,Bose,,{},used,0,1,99.95,,,rtglobal,99.8,4233,US,unknown,"[""unknown_quantity""]",
ebay_search,https://www.ebay.com/itm/389831805795?_skw=Bose+Noise+Cancelling+Headphones+700&hash=item5ac3c94b63:g:8a4AAeSwTP1pzT~0&amdata=enc%3AAQALAAABAACCtXRWQnOEpyOqnQQ8KGbnyBiaQPFZwlJ37PJpyfkPhyIgW4BlesOH2MjPbgw237XudVOODBJ8Ld7Joo4NLrJuqdyJzd3b0LHe9jQ%2FGQiGROfuZMfXAXEvOLrFRk4lqrn1CaVPcbv40pOYkfwadfnRMOyWXfa5B6augPK34KrK4cwPCe8%2BdFmJglcd0OEVt0Pn5iEU5inQ4CKE%2FztVYrC8yldW9YdGYo2iY7%2F1fn%2By7cVvMLJfKXGdp2xbFG15tXcPpZ8F99n0HirmF%2FTlNz5yvUpBoKC%2FNuoXcKd2w4IU%2FygcXFoIgwMtvttnqzcZPmUeUVzXMMTG6HXPfLlERnQ%3D,Bose Noise Cancelling Headphones 700 Wireless Bluetooth Silver with Case,2026-05-03T17:38:23.957151+00:00,Bose,,{},used,0,1,80.0,,,alani-9967,99.5,190,US,unknown,"[""unknown_quantity""]",
